,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,industry_to_mean_f0,industry_to_mean_f1,industry_to_mean_f2,industry_to_mean_f3,industry_to_mean_f4,issue_date_month,issue_date_year,issue_date_dayofweek,earliesCreditMon,earliesCreditYear,isDefault
3153,4545.454545,3,7.51,155.56,1,0,7,1,1,0,4,48,10,9.578181818,0,613.6363636,767.0454545,4,0,0.0,1985.846154,38.4,1,0,138,5.0,0.0,7.0,13.0,7.0,3,1092,109.2,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,9,2011,3,12,2001,0
3154,26363.63636,3,15.813,1042.18,4,4,1,10,0,2,0,89,3,27.72,0,741.8181818,803.6363636,14,0,0.0,14971.38462,61.7,1,0,0,3.0,0.0,21.0,18.0,4.0,0,6131,1839.3,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,2,2015,6,10,1998,0
3155,14727.27273,5,8.19,366.62,1,0,7,10,0,1,0,315,23,15.3,0,774.5454545,968.1818182,9,0,0.0,10147.38462,48.0,1,0,0,4.0,0.0,9.0,12.0,8.0,3,6304,1891.2,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,1,2015,3,1,2000,0
3156,4090.909091,3,10.341,164.86,2,5,11,10,1,1,4,420,4,27.02,0,552.2727273,690.3409091,11,1,1.0,14982.46154,80.42307692,1,0,4,6.0,0.0,6.0,11.0,7.0,3,283,84.9,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,4,2017,5,8,2001,0
3157,16363.63636,3,10.75,587.17,2,2,7,10,1,0,3,93,8,4.71,0,725.4545455,906.8181818,10,9,1.0,4870.923077,44.69230769,0,0,3,7.0,0.0,3.0,13.0,12.0,3,5227,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,3,2016,1,6,1985,0
3158,9163.636364,3,15.037,285.75,3,5,6,10,0,2,2,107,30,10.36636364,1,670.0,837.5,10,0,0.0,30390.0,104.6769231,1,0,5,6.0,0.0,4.0,14.0,11.0,3,3250,650.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,11,2015,6,11,1983,0
3159,13090.90909,5,25.19,450.13,5,2,0,8,0,1,0,793,33,8.926363636,0,540.0,630.0,6,0,0.0,25242.69231,81.3,1,0,0,4.0,0.0,3.0,20.0,15.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2014,2,3,2000,1
3160,20454.54545,5,14.049,602.79,4,4,0,10,0,2,2,424,24,14.34272727,0,675.0,787.5,20,0,0.0,39384.15385,104.1923077,1,0,5,13.0,0.0,16.0,23.0,15.0,0,0,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,8,2015,5,11,2001,0
3161,17454.54545,5,15.61,385.79,4,0,1,10,1,1,0,11,5,33.02,1,600.0,700.0,14,0,0.0,9052.615385,27.46153846,1,0,0,7.0,0.0,10.0,16.0,8.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,10,2015,3,11,1996,0
3162,17727.27273,3,14.58,528.84,3,5,1,10,0,0,0,263,0,6.174545455,1,600.0,750.0,12,0,0.0,15699.38462,77.0,1,0,0,6.0,0.0,3.0,23.0,8.0,0,6384,1276.8,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,11,2013,4,7,2000,0
3163,18318.18182,5,26.389,579.56,5,5,0,4,0,0,0,355,18,16.65454545,0,750.0,875.0,10,0,0.0,18554.30769,81.11538462,1,0,0,4.0,0.0,5.0,29.0,24.0,4,3006,300.6,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,7,2016,4,1,1985,0
3164,17181.81818,3,12.089,687.42,2,0,12,0,1,2,0,599,13,4.32,1,604.5454545,705.3030303,10,0,0.0,11156.92308,97.7,0,0,0,2.0,0.0,13.0,4.0,2.0,3,1975,197.5,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,10,2015,3,9,2001,0
3165,22690.90909,5,23.43,546.02,6,4,0,10,1,2,0,209,21,21.72,0,544.0909091,589.4318182,8,0,0.0,9297.692308,89.49230769,1,0,0,5.0,0.0,8.0,5.0,3.0,4,5578,557.8,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,10,2014,2,6,2001,1
3166,9750.0,3,10.503,272.72,2,4,0,4,1,2,4,150,30,17.85818182,0,576.8181818,624.8863636,4,0,0.0,10887.69231,65.1,1,0,4,2.0,0.0,0.0,11.0,9.0,3,823,246.9,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,10,2014,2,1,2001,1
3167,28636.36364,3,18.25,1269.73,4,4,10,0,1,0,0,111,8,13.25454545,1,548.1818182,593.8636364,9,0,0.0,5048.307692,45.98461538,0,1,0,5.0,0.0,7.0,7.0,1.0,2,1779,177.9,5.842293906810036,0.0035842293906810036,8.698924731182796,14.172043010752688,7.921146953405018,3,2016,1,12,2001,0
3168,19100.0,3,24.167,729.15,5,4,7,5,1,0,0,17,13,25.23636364,0,556.3636364,695.4545455,13,0,0.0,25103.07692,72.11538462,1,0,0,7.0,0.0,6.0,9.0,8.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,3,2016,1,5,2001,0
3169,31818.18182,3,10.65,1140.07,2,0,3,7,1,2,12,124,13,3.984545455,0,597.2727273,746.5909091,7,0,0.0,17720.76923,20.9,1,0,1365,5.0,0.0,7.0,13.0,7.0,0,0,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,1,2012,6,10,2001,1
3170,22745.45455,3,12.99,702.42,3,4,11,6,0,1,0,692,9,12.33818182,0,589.0909091,687.2727273,11,0,0.0,14061.0,40.38461538,1,0,0,5.0,0.0,4.0,16.0,7.0,1,10079,2015.8,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,11,2014,5,12,1999,1
3171,15272.72727,3,18.799,499.77,4,0,5,5,1,0,0,10,8,32.29090909,0,576.8181818,672.9545455,4,0,0.0,18635.07692,99.0,0,0,0,3.0,0.0,3.0,8.0,6.0,0,0,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,11,2017,2,7,1991,1
3172,2400.0,3,15.048,81.66,3,0,3,1,1,1,0,19,14,12.96,0,730.9090909,852.7272727,6,1,1.0,5546.0,83.07692308,1,0,3093,5.0,0.0,2.0,8.0,5.0,3,954,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,9,2013,6,4,1995,0
3173,11818.18182,3,13.882,335.12,3,5,3,10,0,1,0,447,30,16.47818182,3,741.8181818,865.4545455,14,0,0.0,8067.692308,56.32307692,0,0,0,3.0,0.0,6.0,16.0,8.0,3,822,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,7,2017,5,2,1995,0
3174,36363.63636,5,13.59,922.25,3,4,1,3,0,1,0,786,5,18.52363636,0,740.0,925.0,9,1,0.0,18380.30769,38.4,0,0,0,2.0,0.0,36.0,13.0,10.0,2,17222,1722.2,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,7,2017,5,9,1998,0
3175,9818.181818,3,16.731,312.92,4,4,5,0,1,0,0,111,8,6.992727273,0,665.0,720.4166667,10,0,0.0,8209.384615,44.49230769,1,0,12352,5.0,0.0,7.0,13.0,7.0,3,4339,1301.7,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,9,2010,2,4,2001,0
3176,6218.181818,3,8.18,238.79,2,5,11,4,1,0,4,32,21,7.736363636,0,720.0,900.0,6,0,0.0,6980.307692,39.34615385,0,0,4,5.0,0.0,0.0,6.0,4.0,0,3069,920.7,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,10,2015,3,8,2001,0
3177,6545.454545,3,14.289,269.52,3,5,12,8,1,2,5,157,8,17.35454545,0,540.0,675.0,21,0,0.0,13838.0,72.8,0,0,6,9.0,0.0,24.0,14.0,7.0,0,0,0.0,5.6106719367588935,0.0,8.130434782608695,13.871541501976285,7.664031620553359,11,2014,5,11,1996,1
3178,5890.909091,3,14.049,251.75,4,2,11,6,1,2,4,241,7,8.418181818,0,564.5454545,658.6363636,18,0,0.0,6508.0,37.56923077,1,0,4,7.0,0.0,0.0,21.0,5.0,2,2608,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,4,2015,2,2,1999,0
3179,11454.54545,3,12.837,416.52,2,2,2,2,2,0,0,492,36,13.16,2,622.7272727,674.6212121,10,0,0.0,20054.76923,85.72307692,1,0,0,4.0,0.0,9.0,22.0,20.0,2,4610,0.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,7,2014,1,4,1997,1
3180,16363.63636,3,16.14,528.4,3,4,5,10,1,1,0,277,8,11.69454545,0,627.2727273,731.8181818,17,0,0.0,7569.0,17.0,0,0,0,8.0,0.0,3.0,18.0,10.0,3,6712,671.2,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,9,2018,5,2,2001,0
3181,9818.181818,3,8.39,378.2,2,2,3,0,2,1,0,154,2,8.465454545,0,670.0,725.8333333,5,0,0.0,17022.0,91.0,0,0,0,4.0,0.0,7.0,7.0,6.0,0,0,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,2,2016,0,8,2001,1
3182,6618.181818,3,10.791,185.98,3,4,1,4,1,2,0,170,23,13.90909091,0,747.2727273,871.8181818,13,0,0.0,3728.307692,55.0,0,0,0,5.0,0.0,13.0,9.0,8.0,0,0,0.0,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,1,2016,4,10,2001,0
3183,14181.81818,5,18.25,306.36,5,0,1,10,0,2,0,272,0,8.79,0,544.0909091,680.1136364,13,0,0.0,18979.61538,94.38461538,0,0,0,9.0,0.0,3.0,20.0,15.0,4,2539,253.9,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,10,2015,3,7,1999,1
3184,22727.27273,3,16.02,879.18,3,2,0,6,0,1,0,473,8,19.10181818,0,725.4545455,785.9090909,21,0,0.0,31317.69231,64.96153846,0,0,0,11.0,0.0,13.0,19.0,13.0,3,8672,867.2,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,8,2017,1,7,2001,0
3185,25454.54545,5,16.115,660.99,3,5,3,1,0,1,0,367,45,18.61818182,0,730.9090909,852.7272727,16,1,1.0,19481.0,69.41538462,0,0,0,10.0,0.0,10.0,13.0,5.0,0,0,0.0,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,7,2015,2,8,2001,0
3186,20454.54545,3,6.864,763.28,1,4,7,7,1,0,4,171,8,18.85,0,654.5454545,763.6363636,8,0,0.0,25796.61538,51.04615385,0,0,4,4.0,0.0,2.0,21.0,15.0,3,9900,990.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,10,2015,3,4,2001,1
3187,9409.090909,3,19.327,309.96,4,1,9,2,1,1,0,597,11,12.88636364,0,720.0,840.0,17,3,2.0,7900.615385,45.13846154,1,0,0,9.0,0.0,6.0,22.0,6.0,3,4244,424.4,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,5,2015,4,10,2001,0
3188,10909.09091,3,12.254,393.67,2,3,0,2,0,2,3,830,27,18.24545455,0,681.8181818,795.4545455,13,0,0.0,5668.846154,21.21538462,0,0,49884,3.0,0.0,8.0,24.0,15.0,3,4361,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2013,1,4,2000,1
3189,6545.454545,3,14.895,283.44,4,5,9,6,0,1,2,484,21,6.445454545,2,600.0,700.0,5,0,0.0,1780.0,49.75384615,1,0,5,1.0,0.0,2.0,4.0,3.0,3,2942,588.4,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,11,2015,6,2,1994,1
3190,24000.0,3,9.891,785.62,2,0,9,9,0,2,0,36,13,34.45,0,763.6363636,890.9090909,21,1,1.0,15516.92308,35.42307692,1,0,0,5.0,0.0,24.0,24.0,15.0,3,11977,1197.7,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,9,2014,0,8,2001,1
3191,23636.36364,3,8.459,623.88,1,1,0,3,0,2,0,355,18,18.85090909,0,695.0,810.8333333,9,0,0.0,21675.0,65.63076923,1,0,0,5.0,0.0,11.0,7.0,5.0,3,3336,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,7,2014,1,9,2000,1
3192,12000.0,3,11.061,400.24,3,0,7,10,1,1,0,51,13,8.361818182,1,720.0,900.0,22,4,1.0,13606.15385,66.11538462,0,0,0,15.0,0.0,3.0,22.0,12.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,7,2015,2,5,2001,0
3193,21272.72727,3,6.864,549.56,1,3,8,10,0,1,4,118,20,6.37,1,780.0,975.0,10,0,0.0,17121.0,72.9,0,0,4,3.0,0.0,8.0,17.0,8.0,2,3598,359.8,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,11,2015,6,5,1996,0
3194,14000.0,5,17.091,363.1,5,4,0,10,0,1,0,544,20,7.756363636,0,675.0,731.25,8,0,0.0,37371.0,84.75384615,1,0,0,4.0,0.0,2.0,12.0,10.0,5,2669,533.8,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2016,4,1,1996,0
3195,5454.545455,3,9.702,163.18,2,0,8,1,1,1,0,492,36,12.95,1,747.2727273,934.0909091,16,0,0.0,2705.230769,37.15384615,1,0,0,4.0,0.0,9.0,8.0,4.0,1,982,196.4,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,1,2016,4,8,2001,0
3196,26000.0,3,15.763,892.8,3,0,5,6,0,2,0,138,0,21.20727273,0,741.8181818,927.2727273,7,0,0.0,32545.0,76.26923077,0,0,47434,4.0,0.0,5.0,13.0,10.0,3,4516,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,2,2013,4,9,1999,0
3197,18775.0,3,13.185,647.63,3,4,11,0,1,1,4,62,13,16.34545455,0,552.2727273,690.3409091,9,1,1.0,14203.84615,76.5,1,0,4,7.0,0.0,3.0,10.0,8.0,0,0,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,5,2015,4,12,2001,0
3198,14181.81818,3,19.789,433.77,4,2,4,3,0,2,0,108,21,12.3,1,604.5454545,654.9242424,8,0,0.0,4368.0,60.64615385,0,0,0,5.0,0.0,1.0,12.0,6.0,1,2257,0.0,5.559602649006623,0.0,8.182119205298013,14.95364238410596,8.135761589403973,3,2017,2,7,2001,1
3199,8000.0,3,6.08,243.67,1,4,7,0,0,0,4,576,23,16.69,0,834.5454545,1043.181818,8,0,0.0,25404.23077,48.1,0,0,4,6.0,0.0,9.0,30.0,6.0,3,2913,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,12,2017,4,1,1998,0
3200,14181.81818,3,12.591,410.08,3,4,8,10,0,0,2,274,8,19.96363636,0,720.0,780.0,7,1,1.0,377.5384615,27.3,1,0,5,1.0,0.0,24.0,8.0,4.0,3,5639,0.0,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,7,2015,2,10,1999,1
3201,12000.0,3,7.62,373.94,1,4,8,1,1,1,0,396,7,11.14363636,0,796.3636364,995.4545455,11,0,0.0,14218.15385,27.80769231,1,0,0,2.0,0.0,17.0,24.0,18.0,0,4056,405.6,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,11,2013,4,2,2001,1
3202,22227.27273,5,17.38,591.99,3,4,0,6,1,2,0,276,20,27.99272727,0,774.5454545,839.0909091,18,0,0.0,31138.84615,66.66153846,1,0,38,12.0,0.0,3.0,27.0,23.0,0,8045,1609.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,1,2013,1,7,2001,1
3203,10636.36364,3,8.244,286.87,2,4,6,10,1,1,0,79,2,22.06363636,0,631.8181818,789.7727273,11,1,0.0,6986.769231,29.07692308,0,0,2,6.0,0.0,4.0,18.0,11.0,3,1873,0.0,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,2,2016,0,6,1986,1
3204,14181.81818,3,20.889,439.82,4,0,5,9,0,1,0,239,7,18.54818182,3,552.2727273,598.2954545,9,0,0.0,14660.76923,83.6,1,0,0,6.0,0.0,5.0,11.0,8.0,1,1038,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,10,2016,5,12,1988,1
3205,13636.36364,3,15.741,514.93,3,2,7,10,0,1,0,32,21,8.230909091,0,660.0,825.0,7,1,1.0,4881.692308,31.12307692,1,0,0,5.0,0.0,3.0,19.0,13.0,2,6912,2073.6,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,1,2015,3,6,1998,1
3206,41363.63636,3,8.253,1115.77,2,4,1,10,1,1,0,99,8,15.23636364,0,710.0,828.3333333,20,0,0.0,41867.07692,61.70769231,1,0,0,7.0,0.0,11.0,27.0,20.0,1,6942,2082.6,5.7192488262910794,0.0018779342723004694,8.382159624413145,14.970892018779344,8.232863849765259,6,2015,0,2,1997,0
3207,1636.363636,3,14.08,68.44,3,5,0,9,0,1,9,238,22,13.02727273,0,580.9090909,726.1363636,14,0,0.0,6116.307692,39.57692308,0,0,10,8.0,0.0,9.0,16.0,9.0,2,572,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,5,2017,0,4,2001,1
3208,19636.36364,5,11.061,483.66,3,0,13,8,1,0,0,164,20,24.89090909,0,593.1818182,741.4772727,12,0,0.0,10992.92308,41.8,1,0,0,6.0,0.0,42.0,11.0,6.0,0,0,0.0,5.748987854251012,0.0,8.129554655870445,14.368421052631579,8.101214574898785,8,2015,5,9,1996,0
3209,14727.27273,5,15.61,434.01,3,5,9,8,0,1,0,86,35,20.31818182,0,627.2727273,731.8181818,7,0,0.0,17600.30769,70.21538462,1,0,24440,4.0,0.0,14.0,16.0,9.0,0,6161,1848.3,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,10,2013,1,11,2001,1
3210,11781.81818,5,10.725,304.19,2,1,0,10,0,0,0,134,8,19.59090909,1,796.3636364,862.7272727,14,0,0.0,15743.07692,32.4,0,0,0,8.0,0.0,4.0,21.0,15.0,2,1065,319.5,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,2,2016,0,11,1987,0
3211,20000.0,3,12.312,680.45,3,4,0,8,1,2,3,246,36,7.592727273,0,660.0,770.0,9,0,0.0,9440.307692,60.9,0,0,37940,4.0,0.0,5.0,7.0,4.0,2,5956,0.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,7,2013,0,11,2001,0
3212,8863.636364,3,5.211,227.46,1,1,7,5,1,1,0,124,13,24.25,0,617.7272727,669.2045455,11,0,0.0,8443.846154,30.36923077,1,0,408,5.0,0.0,7.0,13.0,7.0,3,2173,651.9,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,2,2011,1,2,1997,1
3213,9000.0,3,5.427,273.92,1,4,8,1,0,1,0,503,8,6.439090909,0,700.0,758.3333333,10,0,0.0,2132.307692,8.769230769,1,0,340,2.0,0.0,33.0,13.0,5.0,0,3839,767.8,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,11,2013,4,1,2001,0
3214,8863.636364,3,7.62,303.83,1,4,0,0,1,1,0,171,8,26.17272727,0,730.0,790.8333333,8,0,0.0,9322.923077,85.38461538,1,0,148,5.0,0.0,7.0,13.0,7.0,2,2186,437.2,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,7,2012,6,1,1999,0
3215,30272.72727,3,19.52,1024.52,5,0,5,10,1,2,0,365,19,14.13,0,675.0,731.25,11,1,1.0,8892.692308,33.5,1,0,0,6.0,0.0,8.0,17.0,11.0,2,2208,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,5,2015,4,9,1996,1
3216,2727.272727,3,8.39,94.55,2,4,7,10,0,1,0,152,14,30.36,0,680.0,850.0,11,0,0.0,5426.538462,43.38461538,0,0,0,6.0,0.0,13.0,17.0,7.0,3,419,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,2,2016,0,8,1998,1
3217,2325.0,3,7.101,72.74,1,4,3,3,0,2,0,745,34,2.61,0,572.7272727,668.1818182,13,0,0.0,0.0,0.0,0,0,0,0.0,0.0,9.0,8.0,3.0,2,1112,111.2,5.742574257425742,0.0037128712871287127,8.361386138613861,14.574257425742575,8.042079207920793,3,2016,1,12,2001,1
3218,26000.0,5,14.663,504.3,3,4,5,10,0,1,4,238,22,21.95454545,0,654.5454545,818.1818182,11,0,0.0,38180.15385,80.58461538,0,0,4,6.0,0.0,4.0,15.0,6.0,5,9691,2907.3,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,3,2015,6,6,1989,0
3219,20045.45455,5,17.57,462.32,4,2,11,2,0,1,4,228,24,13.86545455,2,660.0,825.0,5,0,0.0,4965.230769,103.3846154,0,0,4,1.0,0.0,3.0,2.0,2.0,0,0,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,11,2015,6,10,2001,1
3220,6545.454545,3,9.891,261.88,2,0,2,3,1,1,4,97,12,4.418181818,0,627.2727273,679.5454545,5,0,0.0,5444.307692,63.69230769,0,0,4,5.0,0.0,0.0,7.0,4.0,2,3915,783.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,1,2014,2,7,1995,1
3221,8000.0,3,13.189,265.68,2,2,5,1,1,1,0,126,38,9.302727273,0,618.1818182,721.2121212,6,0,0.0,6099.0,54.0,1,0,0,4.0,0.0,3.0,5.0,4.0,3,3236,323.6,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,4,2014,1,5,2001,1
3222,22909.09091,3,10.251,921.87,2,0,5,10,3,1,6,390,13,9.590909091,0,736.3636364,797.7272727,11,0,0.0,14708.61538,34.24615385,0,0,7,9.0,0.0,4.0,14.0,6.0,3,9649,964.9,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,1,2017,6,6,1986,1
3223,21818.18182,5,17.99,609.32,4,4,5,9,2,2,0,85,19,18.61818182,2,730.9090909,852.7272727,14,0,0.0,7401.0,23.72307692,1,0,2,6.0,0.0,8.0,15.0,8.0,0,0,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,9,2016,3,3,2001,0
3224,26000.0,3,6.54,422.45,1,4,5,0,1,2,0,390,13,8.312727273,0,617.7272727,720.6818182,6,0,0.0,24884.0,80.5,1,0,10637,5.0,0.0,7.0,13.0,7.0,0,7646,0.0,5.733186328555678,0.0,8.240352811466373,14.776185226019846,8.286659316427784,12,2010,2,11,1996,0
3225,3200.0,3,19.305,121.31,4,0,9,10,1,0,8,401,24,6.381818182,0,552.2727273,690.3409091,5,0,0.0,6838.153846,74.1,1,0,9,4.0,0.0,2.0,4.0,3.0,3,58,0.0,5.804878048780488,0.0,8.804878048780488,14.315040650406504,7.693089430894309,11,2017,2,1,2001,1
3226,4000.0,3,7.9,125.17,1,4,0,5,0,0,4,460,27,12.65727273,0,769.0909091,961.3636364,10,0,0.0,3249.230769,61.2,1,0,26,3.0,0.0,13.0,7.0,7.0,2,1676,167.6,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,12,2013,6,4,2001,0
3227,35000.0,3,13.882,1172.9,3,4,7,1,0,2,0,143,8,24.56,0,807.2727273,941.8181818,9,0,0.0,27069.53846,98.43076923,1,0,0,2.0,0.0,17.0,11.0,3.0,2,10173,3051.9,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,2,2018,3,4,2001,1
3228,5890.909091,3,6.03,219.14,1,4,8,10,1,1,0,177,26,11.3,0,735.0,918.75,7,0,0.0,12053.0,63.46153846,0,0,0,3.0,0.0,6.0,12.0,9.0,3,2041,0.0,5.608303249097473,0.0,8.359205776173285,13.971119133574007,7.870036101083032,11,2014,5,8,2001,0
3229,4929.545455,3,19.305,228.39,4,2,2,10,2,1,0,177,26,28.16,8,665.0,831.25,4,0,0.0,0.0,0.0,1,0,0,0.0,0.0,8.0,13.0,4.0,3,486,145.8,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,5,2017,0,4,1999,1
3230,21600.0,5,17.091,684.69,5,0,7,1,1,2,0,99,8,17.26363636,0,670.0,725.8333333,13,1,1.0,7652.307692,51.90769231,0,0,0,9.0,0.0,10.0,31.0,19.0,0,0,0.0,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,10,2014,2,9,1989,0
3231,13909.09091,3,6.858,529.75,1,4,2,10,1,1,0,475,37,6.48,2,665.0,775.8333333,3,0,0.0,6566.538462,60.36923077,0,0,0,2.0,0.0,4.0,14.0,11.0,3,3346,0.0,5.689785624211853,0.0012610340479192938,8.455233291298866,14.557377049180328,8.064312736443885,4,2014,1,10,2000,1
3232,17727.27273,5,11.511,339.69,3,3,7,10,0,0,4,21,13,7.003636364,1,552.2727273,690.3409091,9,0,0.0,11633.07692,64.29230769,0,1,4,8.0,0.0,1.0,10.0,7.0,1,3486,1045.8,5.486378205128205,0.002403846153846154,8.621794871794872,14.685096153846153,8.149038461538462,10,2016,5,3,2001,1
3233,12727.27273,3,12.591,478.42,3,2,10,10,0,2,0,437,15,16.97727273,0,552.2727273,644.3181818,9,0,0.0,20847.0,93.58461538,0,0,0,8.0,0.0,2.0,9.0,7.0,3,800,0.0,5.842293906810036,0.0035842293906810036,8.698924731182796,14.172043010752688,7.921146953405018,1,2016,4,9,2001,0
3234,22909.09091,3,13.869,976.27,4,2,11,10,1,1,0,108,21,10.81090909,0,548.1818182,685.2272727,11,1,1.0,18845.07692,49.10769231,1,0,0,7.0,0.0,5.0,23.0,13.0,0,0,0.0,5.626609442060086,0.0,8.306866952789699,14.534334763948499,7.944206008583691,12,2015,1,8,1988,0
3235,39000.0,5,15.037,762.22,3,3,6,10,0,2,0,177,26,21.84,0,690.0,805.0,12,0,0.0,35873.38462,93.34615385,0,0,0,6.0,0.0,6.0,14.0,8.0,3,1756,175.6,5.549715909090909,0.0,8.461647727272727,14.680397727272727,7.9928977272727275,4,2016,4,8,1999,1
3236,35454.54545,3,18.55,1092.87,4,4,0,3,1,2,0,185,3,10.56,0,747.2727273,809.5454545,9,0,0.0,25422.0,69.23076923,1,0,58447,5.0,0.0,7.0,13.0,7.0,3,2030,406.0,5.65438919582566,0.001841620626151013,8.295887047268263,14.63597298956415,8.021485573971761,5,2012,1,1,1993,1
